Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	mayo      	SENAMHI	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	4.6 	11.3	0.0 	0.0 	0.0 	1.5 	4.2 	0.0 	0.2 	0.8 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.7 	0.0 	0.0 	0.8 	0.0 	0.0 	0.0 	26.8 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	2.1  
    	julio     	SENAMHI	0.0 	5.5 	2.8 	0.5 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	6.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.5 	0.0 	18.7 
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	2.8 	0.0 	0.0 	0.0 	7.0 	6.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	18.1 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.7 	2.8 	6.2 	0.0 	0.0 	0.0 	0.0 	0.0 	3.6 	0.1 	2.2 	5.4 	1.8 	1.4 	5.5 	0.0 	0.0 	0.0 	0.0 	    	30.7 
    	octubre   	SENAMHI	3.7 	2.8 	4.1 	6.7 	3.3 	5.8 	0.0 	1.8 	4.3 	0.0 	0.0 	4.6 	2.0 	4.3 	5.2 	10.2	12.4	4.2 	2.3 	0.6 	0.0 	4.2 	0.0 	0.0 	11.7	3.9 	10.9	10.1	1.6 	0.0 	0.0 	120.7
    	noviembre 	SENAMHI	2.0 	6.8 	7.9 	5.2 	11.0	6.7 	10.3	5.9 	14.2	14.1	8.4 	8.2 	7.9 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	9.2 	12.4	6.0 	8.0 	7.2 	2.8 	4.8 	8.4 	7.8 	0.0 	5.6 	    	185.3
    	diciembre 	SENAMHI	0.9 	5.6 	8.5 	11.5	17.2	7.1 	1.2 	1.7 	0.5 	2.9 	7.2 	4.3 	2.1 	0.0 	0.0 	2.5 	5.5 	0.0 	5.0 	1.6 	7.9 	8.5 	4.5 	8.8 	6.6 	11.0	5.3 	8.7 	9.6 	0.0 	3.7 	159.9
1994	enero     	SENAMHI	8.2 	16.9	1.7 	0.0 	5.6 	7.5 	8.3 	4.7 	0.9 	2.7 	18.2	4.9 	0.8 	0.0 	1.7 	9.8 	9.9 	14.2	10.6	10.7	7.1 	8.6 	7.0 	12.8	12.9	9.0 	7.6 	5.3 	7.8 	5.6 	7.2 	228.2
    	febrero   	SENAMHI	7.7 	5.6 	9.1 	7.2 	5.6 	8.5 	6.6 	11.0	10.2	3.7 	3.5 	12.9	7.5 	0.0 	8.3 	5.0 	10.7	9.0 	7.8 	6.9 	14.3	8.8 	4.1 	7.2 	6.2 	7.8 	8.3 	7.2 	    	    	    	210.7
    	marzo     	SENAMHI	13.3	8.2 	13.9	9.8 	1.3 	7.2 	5.2 	7.6 	3.2 	0.9 	0.9 	1.8 	4.4 	10.8	5.8 	6.8 	21.8	10.0	9.0 	17.1	0.2 	2.2 	15.3	12.6	8.7 	7.2 	4.4 	7.0 	4.2 	2.0 	2.8 	225.6
    	abril     	SENAMHI	5.0 	10.5	4.0 	4.9 	0.9 	0.0 	1.8 	2.3 	3.7 	8.8 	13.1	7.9 	1.6 	2.7 	10.6	7.5 	12.0	5.2 	7.9 	2.9 	10.3	1.9 	0.0 	7.0 	6.8 	13.8	1.3 	6.5 	2.7 	0.0 	    	163.6
    	mayo      	SENAMHI	3.0 	0.8 	0.0 	13.0	0.8 	1.7 	6.5 	2.0 	11.5	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.7 	0.0 	0.0 	40.0 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.0 	2.2 	0.0 	2.5 	0.0 	0.0 	1.3 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	8.3  
    	julio     	SENAMHI	0.0 	2.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.6 	0.0 	0.0 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.4  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.5 	0.0 	0.0 	0.0 	0.0 	9.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	0.0 	0.0 	2.9 	0.0 	17.4 
    	septiembre	SENAMHI	6.3 	9.1 	0.6 	0.4 	0.4 	0.1 	0.2 	0.0 	0.0 	0.0 	0.9 	1.1 	0.0 	0.0 	0.7 	0.8 	1.9 	0.0 	0.0 	0.9 	12.7	0.8 	0.0 	0.5 	1.0 	0.7 	14.1	0.0 	0.8 	0.0 	    	54.0 
    	octubre   	SENAMHI	0.0 	0.0 	2.1 	1.9 	0.0 	0.0 	0.0 	0.7 	0.8 	0.0 	0.0 	10.1	0.0 	6.6 	0.0 	0.0 	3.7 	0.0 	5.4 	8.2 	0.2 	0.0 	0.0 	2.9 	0.0 	0.0 	0.0 	1.2 	0.2 	0.0 	0.0 	44.0 
    	noviembre 	SENAMHI	0.0 	0.0 	2.8 	2.1 	2.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.0 	0.0 	2.8 	0.0 	0.0 	3.1 	2.1 	3.4 	0.0 	0.0 	0.0 	2.1 	0.3 	2.0 	2.4 	2.1 	0.9 	5.2 	    	36.9 
    	diciembre 	SENAMHI	3.6 	4.8 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.5 	0.0 	0.9 	11.7	0.0 	0.0 	0.0 	0.0 	1.4 	6.6 	8.5 	2.5 	0.0 	0.0 	0.3 	2.6 	6.7 	7.8 	1.7 	12.6	2.4 	5.2 	10.1	91.1 
1995	enero     	SENAMHI	8.6 	8.1 	7.4 	0.0 	0.0 	1.3 	3.3 	2.0 	2.3 	2.3 	0.2 	0.0 	0.0 	0.0 	0.3 	7.2 	2.9 	10.8	12.8	1.5 	10.3	0.0 	0.6 	19.5	12.1	10.0	3.0 	18.4	0.0 	0.0 	3.3 	148.2
    	febrero   	SENAMHI	5.0 	3.7 	1.9 	0.0 	6.1 	0.2 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.4 	2.1 	10.0	19.0	0.5 	0.9 	4.1 	2.8 	8.1 	7.4 	12.0	12.0	1.4 	    	    	    	101.8
    	marzo     	SENAMHI	1.9 	1.0 	12.0	17.3	9.0 	20.2	14.6	4.5 	17.1	8.1 	12.0	12.1	8.4 	10.7	0.2 	1.9 	3.7 	0.0 	0.0 	0.0 	3.4 	0.0 	0.0 	8.8 	3.1 	0.8 	0.4 	0.0 	5.4 	5.6 	9.6 	191.8
    	abril     	SENAMHI	10.1	10.5	5.4 	7.5 	8.2 	2.1 	0.0 	0.0 	3.8 	2.8 	0.9 	2.5 	3.5 	0.9 	1.5 	1.7 	6.4 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	68.7 
    	mayo      	SENAMHI	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	3.0 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.8  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	    	2.8  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	7.8  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.5 	2.0 	2.3 	2.0 	6.6 	4.6 	1.3 	4.6 	0.7 	0.0 	3.8 	0.8 	5.6 	0.6 	0.0 	0.0 	0.0 	0.0 	2.9 	    	40.3 
    	octubre   	SENAMHI	1.4 	2.9 	2.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.6 	11.8	1.7 	6.2 	0.0 	2.0 	0.0 	0.0 	6.0 	0.0 	6.0 	1.0 	2.1 	3.2 	3.9 	4.4 	65.2 
    	noviembre 	SENAMHI	4.9 	0.0 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	1.8 	0.0 	2.5 	3.0 	9.7 	9.3 	16.8	7.0 	10.8	2.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9 	0.5 	0.0 	    	78.4 
    	diciembre 	SENAMHI	0.6 	0.0 	9.4 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.5 	1.5 	0.0 	0.0 	19.9	20.0	10.8	9.1 	8.8 	10.2	8.9 	4.0 	9.4 	8.4 	6.1 	131.1
1996	enero     	SENAMHI	0.0 	2.0 	13.0	2.1 	14.0	13.0	0.8 	7.4 	3.0 	2.0 	13.0	11.0	0.0 	0.0 	0.0 	0.3 	13.0	2.0 	1.0 	2.0 	14.0	4.0 	12.0	14.5	5.5 	3.5 	5.0 	0.0 	7.5 	4.7 	8.0 	178.3
    	febrero   	SENAMHI	7.0 	10.0	5.0 	0.0 	0.5 	0.6 	1.7 	11.5	6.0 	10.1	11.5	3.5 	7.0 	3.0 	1.3 	2.0 	5.8 	5.5 	10.6	15.2	1.1 	8.0 	4.8 	8.0 	3.1 	2.4 	0.0 	14.8	2.2 	    	    	162.2
    	marzo     	SENAMHI	5.5 	8.1 	4.9 	7.7 	1.8 	1.6 	1.5 	3.3 	2.0 	3.7 	7.9 	1.0 	3.4 	2.7 	1.1 	2.7 	0.0 	0.0 	0.0 	5.0 	2.0 	2.4 	0.9 	2.9 	1.8 	3.6 	4.0 	3.1 	2.7 	10.9	4.0 	102.2
    	abril     	SENAMHI	2.0 	3.3 	7.0 	4.0 	3.8 	4.1 	1.8 	6.4 	4.1 	9.0 	9.6 	4.8 	5.4 	0.0 	0.0 	0.0 	2.6 	11.3	9.5 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	2.8 	0.0 	2.6 	0.0 	    	96.1 
    	mayo      	SENAMHI	1.4 	0.8 	0.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.8 	0.0 	0.9 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.8 	0.0 	0.0 	0.7 	0.0 	7.0 	0.0 	0.0 	0.0 	0.0 	14.3 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	0.0 	0.2 	0.0 	0.0 	0.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	    	1.8  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	3.3  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	1.4 	0.0 	1.3 	0.0 	0.0 	3.7 	2.0 	2.1 	0.0 	0.0 	1.4 	0.2 	0.3 	0.0 	0.0 	0.0 	1.5 	0.0 	0.0 	4.0 	3.6 	0.0 	0.0 	0.8 	22.8 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	1.0 	1.7 	0.0 	0.0 	0.6 	10.5	1.0 	1.0 	0.0 	0.0 	0.5 	1.5 	1.3 	0.0 	7.7 	5.5 	0.0 	0.0 	0.0 	0.0 	0.0 	4.3 	0.0 	0.0 	3.1 	0.9 	    	40.6 
    	octubre   	SENAMHI	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	2.5 	0.8 	1.4 	0.0 	0.0 	1.5 	0.0 	0.0 	0.0 	1.0 	3.5 	0.0 	0.8 	1.3 	2.1 	3.4 	4.8 	0.0 	0.0 	0.0 	0.0 	0.0 	2.4 	1.0 	16.6	44.1 
    	noviembre 	SENAMHI	4.4 	0.0 	0.0 	0.0 	2.8 	0.0 	9.8 	3.7 	0.8 	2.3 	0.3 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	5.2 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	2.6 	2.8 	3.5 	    	39.2 
    	diciembre 	SENAMHI	10.8	6.2 	0.0 	0.0 	5.9 	10.0	0.0 	0.0 	6.8 	2.5 	6.7 	6.9 	10.5	0.0 	0.3 	7.8 	2.5 	2.0 	4.3 	7.8 	12.7	5.3 	0.0 	7.0 	9.7 	7.6 	0.0 	0.0 	0.0 	0.2 	0.0 	133.5
1997	enero     	SENAMHI	8.2 	0.0 	4.2 	6.9 	3.4 	0.8 	2.0 	5.8 	9.0 	12.0	8.2 	5.1 	10.3	1.4 	8.5 	4.4 	13.6	8.5 	7.4 	0.0 	0.0 	0.0 	3.2 	1.6 	1.2 	3.6 	21.6	3.0 	1.1 	2.9 	0.0 	157.9
    	febrero   	SENAMHI	0.0 	0.0 	0.0 	0.0 	7.4 	6.0 	4.3 	11.1	5.3 	2.6 	19.3	15.2	7.5 	6.2 	8.2 	1.6 	8.2 	1.0 	10.0	10.6	4.2 	7.2 	7.7 	25.4	2.8 	6.8 	1.4 	3.8 	    	    	    	183.8
    	marzo     	SENAMHI	11.5	0.0 	0.0 	0.0 	8.5 	8.4 	6.1 	8.7 	0.0 	7.8 	0.9 	0.0 	0.0 	1.7 	0.4 	0.0 	0.0 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.8 	6.8 	0.8 	0.0 	66.8 
    	abril     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	2.2 	3.1 	2.4 	1.8 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	1.2 	0.0 	0.9 	0.0 	4.2 	0.0 	0.0 	0.0 	5.8 	0.0 	0.0 	2.7 	3.5 	0.0 	    	30.4 
    	mayo      	SENAMHI	0.0 	1.2 	0.9 	0.0 	0.0 	2.4 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.2  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4 	0.0 	0.8 	0.0 	0.0 	0.0 	0.0 	    	4.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.7 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	2.2 	8.1 	11.1	7.1 	9.2 	10.4	6.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	57.5 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.6 	1.6 	0.0 	2.9 	3.8 	0.4 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	4.2 	11.6	12.3	0.4 	0.0 	    	38.7 
    	octubre   	SENAMHI	0.0 	2.9 	2.1 	8.3 	6.2 	3.2 	6.8 	4.5 	0.0 	1.2 	1.4 	0.0 	0.0 	0.0 	0.0 	0.8 	0.0 	0.0 	0.0 	0.0 	2.9 	13.5	10.3	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	10.0	12.4	88.6 
    	noviembre 	SENAMHI	6.4 	10.7	3.4 	13.6	4.5 	3.3 	16.5	3.5 	3.2 	2.8 	4.8 	0.0 	0.0 	0.0 	0.0 	0.0 	2.4 	0.9 	6.5 	3.2 	8.5 	3.1 	1.5 	1.8 	0.0 	0.0 	0.0 	1.9 	4.6 	1.5 	    	108.6
    	diciembre 	SENAMHI	4.4 	1.9 	2.8 	2.6 	0.7 	3.3 	2.4 	0.0 	4.2 	3.1 	10.2	1.5 	0.0 	0.0 	0.0 	1.4 	1.2 	5.8 	13.9	9.8 	4.5 	7.6 	6.2 	28.2	16.4	25.4	10.9	1.4 	0.0 	0.0 	13.0	182.8
1998	enero     	SENAMHI	13.8	6.7 	8.3 	8.7 	7.2 	6.0 	12.8	4.8 	7.2 	2.2 	3.5 	7.3 	9.9 	0.7 	5.0 	0.0 	0.0 	0.0 	13.0	9.7 	6.1 	25.2	13.8	14.6	10.1	27.6	0.0 	1.4 	2.6 	19.6	2.0 	249.8
    	febrero   	SENAMHI	0.0 	0.9 	18.2	5.7 	0.0 	11.6	16.7	8.4 	1.0 	3.5 	7.9 	3.0 	0.0 	1.8 	2.8 	12.7	16.4	4.7 	2.8 	2.6 	2.1 	4.4 	15.2	3.9 	10.8	13.8	2.9 	2.3 	    	    	    	176.1
    	marzo     	SENAMHI	7.8 	6.6 	4.8 	3.6 	0.0 	0.0 	8.2 	5.1 	5.7 	4.2 	4.4 	1.8 	7.4 	27.5	10.0	14.9	17.0	5.0 	0.0 	2.9 	4.3 	2.0 	0.0 	4.1 	0.0 	6.2 	2.3 	0.0 	3.4 	11.7	6.1 	177.0
    	abril     	SENAMHI	6.6 	20.3	12.8	3.1 	5.1 	0.0 	3.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	3.1 	1.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.2 	    	65.3 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	0.0 	0.0 	0.7  
    	junio     	SENAMHI	0.0 	0.0 	0.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.7 	2.0 	4.3 	1.2 	0.0 	1.0 	1.0 	1.8 	0.0 	    	12.9 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.8 	0.0 	0.0 	0.0 	0.0 	2.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.3 	0.0 	0.0 	0.0 	0.0 	1.2 	0.0 	0.0 	0.0 	0.0 	2.4 	0.0 	0.7 	1.5 	0.0 	0.0 	0.0 	7.1  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	2.3 	0.5 	0.4 	0.0 	2.9 	2.1 	0.0 	0.0 	1.4 	3.4 	    	15.9 
    	octubre   	SENAMHI	3.2 	1.6 	0.0 	0.0 	0.0 	0.0 	0.7 	6.0 	5.2 	3.0 	1.2 	5.3 	0.7 	0.0 	0.0 	0.0 	0.0 	6.9 	4.9 	6.8 	12.5	7.4 	10.3	1.8 	0.8 	0.0 	0.0 	0.0 	0.5 	1.3 	0.8 	80.9 
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.5 	5.3 	0.0 	0.0 	0.0 	0.0 	0.8 	8.2 	17.4	10.7	0.9 	0.0 	10.9	11.5	3.2 	0.0 	0.0 	2.5 	6.6 	4.3 	4.1 	0.0 	    	88.9 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.9 	6.4 	0.8 	0.0 	2.8 	17.4	2.5 	10.2	10.1	5.7 	1.5 	4.9 	1.1 	8.2 	0.7 	0.0 	1.3 	2.3 	5.0 	1.8 	4.2 	4.2 	0.0 	7.0 	0.8 	0.0 	99.8 
1999	enero     	SENAMHI	1.0 	0.8 	0.0 	0.0 	0.0 	0.6 	7.1 	0.0 	1.1 	2.0 	2.4 	4.6 	3.3 	6.2 	3.9 	3.8 	8.3 	7.2 	3.2 	0.5 	1.9 	4.9 	1.0 	0.0 	0.4 	5.1 	5.1 	20.8	7.2 	5.1 	6.2 	113.7
    	febrero   	SENAMHI	0.6 	0.0 	3.0 	2.8 	2.7 	7.7 	23.1	4.2 	2.7 	16.9	7.3 	10.7	9.5 	9.3 	2.4 	24.4	21.9	10.0	13.8	4.4 	11.0	5.4 	1.8 	2.5 	6.6 	19.2	6.0 	3.5 	    	    	    	233.4
    	marzo     	SENAMHI	9.0 	1.6 	6.3 	1.9 	1.8 	1.7 	2.5 	1.0 	2.7 	8.6 	11.1	3.3 	1.7 	7.7 	12.5	4.7 	6.0 	11.4	0.8 	5.7 	5.5 	0.4 	17.9	3.5 	0.0 	1.4 	4.3 	2.4 	5.9 	0.3 	12.5	156.1
    	abril     	SENAMHI	7.2 	6.6 	11.6	7.3 	9.1 	13.7	15.9	9.8 	2.1 	2.5 	2.7 	0.4 	1.8 	1.2 	2.9 	2.6 	10.6	6.1 	2.8 	0.3 	0.0 	0.0 	2.1 	6.1 	0.0 	0.0 	0.0 	5.1 	0.6 	12.7	    	143.8
    	mayo      	SENAMHI	12.1	4.7 	8.8 	4.4 	3.1 	0.0 	0.0 	1.4 	0.9 	2.7 	4.8 	0.2 	0.0 	0.0 	0.3 	1.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.9 	47.3 
    	junio     	SENAMHI	0.0 	1.3 	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	2.6  
    	julio     	SENAMHI	0.0 	0.0 	0.3 	1.8 	0.0 	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	0.0 	0.0 	0.0 	0.4 	0.0 	0.0 	0.8 	0.0 	4.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.8  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	3.7 	5.4  
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	3.6 	0.3 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.8 	0.3 	2.9 	1.1 	3.9 	2.2 	0.6 	4.0 	3.9 	0.3 	    	24.7 
    	octubre   	SENAMHI	9.2 	24.4	8.4 	10.7	4.4 	2.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	1.8 	1.6 	0.4 	2.1 	0.0 	0.0 	0.3 	4.1 	3.9 	3.4 	0.0 	0.0 	0.0 	0.0 	2.6 	1.2 	0.7 	82.5 
    	noviembre 	SENAMHI	0.7 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	2.5 	1.8 	4.1 	0.0 	0.0 	0.0 	0.7 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	0.0 	5.7 	5.4 	3.0 	7.0 	6.0 	5.4 	11.4	2.2 	    	62.4 
    	diciembre 	SENAMHI	2.5 	2.2 	16.2	6.2 	1.3 	0.0 	3.5 	9.3 	10.3	8.3 	4.9 	4.0 	12.6	3.9 	15.7	0.4 	2.2 	0.3 	6.7 	0.0 	2.4 	23.1	3.1 	2.2 	3.0 	0.0 	5.9 	6.3 	0.0 	8.2 	7.3 	172.0
2000	enero     	SENAMHI	7.3 	12.6	4.6 	17.6	9.5 	5.8 	9.3 	1.2 	16.3	12.5	3.4 	2.4 	6.8 	0.8 	0.0 	0.0 	7.9 	7.2 	8.8 	4.7 	1.6 	7.6 	5.4 	3.6 	1.8 	6.5 	7.0 	3.1 	2.5 	6.5 	7.4 	191.7
