Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	octubre   	SENAMHI	2.0 	0.0 	0.0 	0.0 	6.9 	3.2 	2.0 	0.0 	0.0 	0.0 	12.1	1.4 	8.6 	7.2 	0.0 	5.9 	15.8	7.2 	3.0 	0.0 	0.0 	1.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.1 	5.6 	89.9 
    	noviembre 	SENAMHI	0.0 	0.0 	1.9 	0.0 	0.0 	4.0 	0.0 	6.1 	7.6 	0.0 	2.4 	6.0 	8.2 	5.2 	3.1 	0.0 	1.4 	6.2 	0.0 	0.0 	0.2 	0.0 	8.3 	0.0 	6.1 	0.0 	3.1 	0.0 	0.0 	4.0 	    	73.8 
    	diciembre 	SENAMHI	8.1 	0.0 	0.2 	6.2 	3.0 	9.1 	0.0 	6.7 	0.0 	0.0 	10.2	0.0 	1.9 	9.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	2.5 	1.9 	0.0 	10.2	0.0 	12.4	3.2 	0.0 	85.6 
1971	enero     	SENAMHI	0.0 	0.0 	9.1 	0.0 	0.0 	10.0	0.0 	12.8	0.0 	0.0 	8.2 	0.0 	4.1 	0.0 	0.0 	5.9 	0.0 	3.2 	5.2 	0.0 	0.0 	0.0 	14.1	0.0 	9.9 	0.0 	0.0 	0.0 	7.8 	10.8	3.2 	104.3
    	febrero   	SENAMHI	0.0 	6.1 	0.0 	11.9	4.1 	8.8 	8.3 	5.0 	0.0 	0.0 	1.9 	1.9 	0.0 	2.5 	2.0 	16.2	6.0 	14.2	8.7 	10.8	15.1	9.0 	10.5	13.9	14.1	0.0 	4.4 	10.7	    	    	    	186.1
    	marzo     	SENAMHI	0.0 	0.7 	3.2 	5.8 	6.0 	0.0 	5.3 	3.0 	4.4 	0.0 	8.0 	0.0 	12.1	2.2 	5.0 	0.0 	0.0 	0.0 	6.0 	0.0 	6.2 	0.0 	2.7 	3.1 	3.5 	8.4 	4.2 	0.0 	0.3 	0.0 	2.0 	92.1 
    	abril     	SENAMHI	0.0 	1.6 	4.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	7.8  
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	3.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5.9  
    	septiembre	SENAMHI	0.0 	1.9 	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	9.2 	0.0 	0.0 	0.0 	0.0 	0.0 	7.1 	0.0 	0.0 	2.0 	0.0 	0.0 	1.3 	0.4 	0.0 	0.0 	0.0 	0.0 	1.9 	0.0 	0.0 	1.6 	    	27.6 
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.5 	9.3 	0.0 	0.0 	10.5	0.0 	8.2 	0.0 	0.0 	6.2 	44.8 
    	noviembre 	SENAMHI	1.5 	9.9 	0.0 	0.0 	0.0 	13.1	0.0 	0.0 	14.2	0.0 	0.0 	0.0 	12.0	0.0 	0.0 	0.0 	0.0 	0.0 	9.8 	0.0 	0.0 	0.0 	0.0 	0.0 	6.0 	0.0 	0.0 	5.2 	4.1 	3.0 	    	78.8 
    	diciembre 	SENAMHI	2.0 	4.4 	0.0 	0.0 	4.1 	0.0 	0.0 	5.1 	4.2 	7.3 	0.0 	0.0 	0.0 	0.0 	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.8 	4.0 	5.7 	0.0 	0.0 	5.0 	8.2 	6.3 	0.0 	0.0 	62.3 
1972	enero     	SENAMHI	8.0 	12.4	0.3 	5.7 	0.0 	4.6 	0.0 	0.0 	0.3 	0.0 	0.0 	6.7 	10.5	15.2	6.1 	0.0 	0.0 	0.0 	0.0 	0.0 	4.2 	4.4 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	2.0 	0.0 	80.9 
    	febrero   	SENAMHI	6.2 	9.0 	0.0 	0.0 	7.7 	6.2 	0.0 	0.0 	11.2	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.9 	5.2 	0.0 	0.3 	0.0 	9.0 	5.9 	0.0 	0.0 	    	    	61.6 
    	marzo     	SENAMHI	10.0	7.2 	0.0 	0.0 	12.5	7.0 	0.0 	4.2 	8.7 	3.2 	0.0 	11.5	0.0 	7.8 	9.3 	0.4 	0.0 	2.2 	0.0 	5.8 	0.0 	4.4 	2.7 	0.0 	0.0 	0.0 	5.2 	7.1 	12.0	0.0 	1.8 	123.0
    	abril     	SENAMHI	0.0 	2.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	0.4 	0.0 	0.0 	1.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	6.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	    	15.0 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	junio     	SENAMHI	0.0 	0.0 	0.5 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.8 	0.0 	0.0 	0.0 	3.3 	0.0 	0.0 	0.0 	0.0 	0.0 	    	14.1 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	0.0 	2.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.5 	0.0 	4.4 	0.0 	0.0 	0.0 	0.3 	0.0 	3.9 	0.0 	0.4 	0.0 	22.1 
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	0.0 	6.2 	0.0 	0.0 	2.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	7.1 	3.1 	0.0 	0.0 	23.8 
    	septiembre	SENAMHI	5.2 	0.0 	0.0 	0.0 	0.0 	0.0 	7.3 	8.1 	0.0 	0.0 	8.0 	6.1 	0.3 	0.9 	0.0 	0.0 	0.0 	0.0 	0.4 	1.0 	5.6 	0.0 	1.4 	1.5 	0.0 	0.0 	0.0 	3.9 	2.8 	6.0 	    	58.5 
    	octubre   	SENAMHI	0.0 	0.0 	1.9 	5.9 	6.2 	9.8 	0.0 	0.0 	0.0 	1.5 	5.0 	7.1 	4.9 	5.1 	0.0 	0.0 	0.0 	6.1 	4.2 	0.0 	14.0	0.0 	2.0 	0.0 	0.0 	4.0 	6.3 	5.0 	7.6 	0.4 	9.3 	106.3
    	noviembre 	SENAMHI	0.0 	0.0 	0.0 	2.0 	5.7 	10.5	0.0 	0.0 	0.0 	3.2 	0.0 	5.2 	10.3	0.0 	0.0 	0.3 	1.6 	0.0 	6.0 	3.3 	0.0 	7.9 	5.3 	6.2 	0.0 	0.0 	8.3 	0.0 	0.0 	5.8 	    	81.6 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	11.0	9.4 	2.2 	4.9 	0.0 	0.0 	2.0 	0.0 	0.0 	4.4 	5.7 	2.2 	0.0 	0.0 	0.4 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	5.5 	0.0 	2.2 	1.9 	52.8 
1973	enero     	SENAMHI	4.1 	3.9 	0.0 	0.0 	0.0 	0.3 	6.1 	4.9 	6.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.2 	9.7 	0.0 	0.0 	0.0 	10.0	0.0 	4.9 	0.0 	0.0 	11.0	0.0 	1.9 	0.0 	2.6 	3.1 	73.1 
    	febrero   	SENAMHI	8.0 	5.1 	3.3 	0.0 	0.0 	1.4 	0.0 	0.0 	0.0 	0.0 	6.1 	1.8 	0.0 	6.2 	2.0 	0.0 	0.0 	9.1 	0.0 	6.0 	7.2 	0.0 	0.5 	2.2 	0.0 	0.0 	8.8 	6.9 	    	    	    	74.6 
    	marzo     	SENAMHI	0.0 	3.0 	6.1 	1.9 	0.0 	0.0 	3.8 	0.0 	11.2	0.0 	3.5 	2.9 	0.0 	0.0 	0.0 	0.0 	7.1 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	4.1 	0.0 	3.0 	6.9 	0.0 	0.0 	4.2 	8.1 	67.8 
    	abril     	SENAMHI	3.0 	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9 	0.0 	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	2.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	    	20.1 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.2 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.7  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	3.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	0.0 	0.0 	0.0 	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	    	11.7 
    	julio     	SENAMHI	0.0 	0.0 	4.1 	9.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.0 	0.0 	0.0 	3.1 	0.0 	0.0 	8.2 	10.8	0.0 	0.0 	50.1 
    	agosto    	SENAMHI	6.1 	0.0 	0.0 	8.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	10.2	0.0 	0.0 	0.0 	5.4 	0.0 	6.7 	0.0 	0.0 	5.7 	3.1 	0.0 	0.0 	0.0 	0.0 	0.0 	11.0	0.0 	0.0 	0.0 	56.4 
    	septiembre	SENAMHI	0.0 	5.8 	4.6 	3.5 	0.3 	0.0 	0.0 	0.0 	0.0 	6.1 	0.0 	0.0 	8.1 	0.0 	9.0 	0.0 	10.0	0.0 	0.0 	0.0 	14.1	0.0 	1.9 	0.0 	17.6	4.0 	0.0 	0.0 	0.0 	3.1 	    	88.1 
    	octubre   	SENAMHI	0.0 	0.0 	9.6 	9.9 	0.0 	0.0 	12.1	6.0 	0.0 	5.2 	0.0 	2.0 	1.2 	0.0 	0.0 	9.2 	0.0 	0.0 	8.1 	0.0 	5.1 	0.0 	7.3 	6.2 	0.0 	5.0 	7.9 	7.1 	0.0 	1.9 	0.0 	103.8
    	noviembre 	SENAMHI	18.0	7.6 	8.1 	0.0 	12.1	7.4 	16.0	9.4 	3.2 	5.9 	12.2	2.4 	11.0	14.5	0.0 	16.0	0.0 	0.0 	0.7 	0.0 	19.1	0.0 	0.0 	5.2 	0.0 	0.0 	14.7	0.0 	0.0 	0.0 	    	183.5
    	diciembre 	SENAMHI	0.0 	7.2 	0.0 	7.9 	4.5 	0.0 	13.3	0.0 	0.0 	0.0 	14.1	10.9	8.3 	0.0 	0.0 	0.0 	6.1 	11.9	8.2 	0.0 	8.1 	0.0 	7.4 	0.0 	0.0 	0.0 	0.3 	7.2 	9.9 	10.9	0.0 	136.2
1974	enero     	SENAMHI	9.8 	7.9 	10.5	0.0 	4.9 	0.0 	12.8	0.0 	15.0	0.0 	0.0 	15.1	6.2 	9.0 	16.1	0.0 	3.0 	0.0 	0.0 	9.8 	8.9 	0.0 	0.0 	9.8 	3.0 	10.8	16.2	0.0 	6.2 	0.0 	0.0 	175.0
    	febrero   	SENAMHI	0.0 	3.1 	7.1 	0.0 	9.9 	11.0	0.0 	9.8 	0.3 	4.4 	15.1	10.2	0.0 	0.0 	4.2 	0.0 	0.0 	7.2 	10.2	9.6 	8.7 	11.4	0.0 	10.2	3.1 	1.9 	8.4 	5.7 	    	    	    	151.5
    	marzo     	SENAMHI	0.0 	9.1 	7.8 	6.0 	4.3 	0.0 	0.3 	6.4 	0.0 	4.1 	0.0 	0.0 	3.3 	6.1 	0.0 	10.3	15.2	8.0 	0.0 	0.0 	4.4 	2.9 	0.0 	0.0 	1.4 	0.0 	0.4 	0.0 	0.0 	1.4 	0.0 	91.4 
    	abril     	SENAMHI	2.9 	0.0 	1.8 	0.0 	0.0 	0.0 	5.0 	0.0 	3.7 	0.9 	0.0 	0.0 	0.4 	3.9 	7.2 	7.9 	0.0 	1.8 	0.0 	0.0 	4.2 	0.0 	0.4 	0.0 	0.0 	4.7 	0.0 	0.0 	5.0 	0.0 	    	49.8 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	5.5  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.0 	2.2 	0.0 	0.0 	0.0 	0.0 	    	6.2  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.9  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.4 	6.8 	9.0 	4.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	7.1 	1.9 	10.2	0.0 	2.0 	0.4 	3.1 	0.0 	0.0 	0.0 	0.0 	3.0 	4.1 	0.0 	0.0 	52.6 
    	septiembre	SENAMHI	4.2 	0.0 	0.0 	0.0 	0.0 	7.3 	0.0 	0.0 	0.0 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	6.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	21.4 
    	octubre   	SENAMHI	9.0 	7.2 	0.0 	0.0 	0.0 	8.0 	0.0 	5.0 	0.0 	0.0 	0.0 	4.0 	0.0 	0.0 	7.0 	2.1 	0.0 	0.0 	5.1 	0.0 	4.0 	2.9 	0.4 	2.9 	0.0 	0.0 	0.0 	7.2 	0.0 	9.2 	0.0 	74.0 
    	noviembre 	SENAMHI	0.0 	0.0 	6.5 	7.3 	0.0 	0.0 	0.0 	5.6 	0.0 	1.9 	0.0 	0.0 	0.0 	0.0 	2.0 	3.2 	4.1 	0.0 	1.8 	14.9	16.1	6.4 	0.0 	3.8 	1.5 	1.8 	0.0 	0.0 	0.0 	6.5 	    	83.4 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	0.0 	2.9 	4.5 	3.1 	0.0 	0.0 	3.1 	1.4 	0.4 	0.0 	0.0 	0.0 	0.0 	4.0 	2.9 	0.0 	0.0 	9.0 	0.0 	0.0 	4.1 	5.0 	1.2 	0.0 	0.0 	0.0 	3.9 	2.5 	48.0 
1975	enero     	SENAMHI	5.0 	0.0 	3.3 	0.0 	0.0 	6.1 	5.1 	0.0 	0.4 	8.3 	0.0 	6.6 	7.0 	0.0 	0.0 	0.0 	9.2 	0.0 	7.5 	0.0 	0.0 	2.4 	0.0 	5.6 	0.0 	0.0 	0.0 	0.0 	4.2 	0.0 	6.8 	77.5 
    	febrero   	SENAMHI	8.1 	4.4 	0.0 	0.0 	12.9	6.1 	10.5	0.0 	9.9 	7.5 	11.6	0.0 	3.9 	6.3 	3.5 	12.8	0.0 	2.1 	0.0 	3.3 	6.0 	9.0 	0.0 	8.2 	0.5 	0.0 	6.8 	9.1 	    	    	    	142.5
    	marzo     	SENAMHI	0.0 	0.0 	12.1	8.2 	7.8 	0.0 	9.7 	13.0	0.0 	7.0 	10.1	0.0 	9.8 	6.6 	8.3 	0.4 	0.0 	5.9 	0.0 	13.0	0.0 	9.9 	0.0 	0.0 	0.0 	2.2 	7.5 	3.2 	0.0 	15.1	0.0 	149.8
    	abril     	SENAMHI	9.0 	0.0 	7.1 	0.0 	0.0 	0.0 	1.2 	0.8 	0.0 	0.0 	4.3 	0.0 	3.9 	0.0 	0.5 	0.0 	0.0 	6.0 	0.0 	0.0 	2.1 	0.0 	0.0 	1.4 	0.0 	1.8 	0.0 	0.0 	0.0 	0.0 	    	38.1 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.9 	0.0 	1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	8.2  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 	7.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	9.0 	0.0 	4.9 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.4 	0.0 	    	29.5 
    	julio     	SENAMHI	0.0 	8.1 	0.0 	4.9 	0.0 	0.0 	3.5 	0.0 	6.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.0 	3.7 	0.0 	0.0 	0.0 	0.0 	4.4 	0.0 	5.2 	0.0 	43.8 
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	4.4 	0.0 	0.0 	6.1 	0.0 	0.0 	0.0 	7.0 	14.1	0.0 	7.4 	0.0 	0.0 	15.0	9.1 	0.0 	0.0 	5.3 	0.0 	11.9	0.0 	0.0 	0.0 	0.0 	3.4 	2.9 	15.0	0.0 	101.6
    	septiembre	SENAMHI	0.0 	3.0 	1.9 	0.0 	11.3	0.0 	0.0 	0.0 	4.0 	0.0 	4.9 	3.3 	0.0 	0.0 	7.3 	12.5	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	4.4 	0.0 	1.9 	4.1 	0.0 	0.5 	5.2 	    	66.4 
    	noviembre 	SENAMHI	5.6 	4.2 	3.0 	0.0 	1.5 	4.2 	0.0 	9.7 	0.0 	0.0 	0.0 	14.3	12.1	4.4 	5.8 	12.6	10.4	0.0 	7.2 	0.0 	7.1 	6.3 	0.0 	12.3	4.9 	0.0 	0.0 	6.3 	0.0 	0.0 	    	131.9
    	diciembre 	SENAMHI	11.4	9.2 	15.1	0.0 	7.7 	0.0 	0.0 	2.1 	0.4 	0.0 	11.1	9.6 	12.4	2.2 	0.0 	0.0 	3.0 	3.9 	9.8 	0.4 	6.2 	12.1	0.0 	4.2 	7.3 	0.0 	0.0 	3.1 	0.0 	6.2 	3.9 	141.3
1976	enero     	SENAMHI	0.0 	8.1 	0.0 	10.1	9.0 	0.0 	12.9	0.0 	9.8 	12.5	15.3	9.5 	0.5 	6.3 	0.0 	8.7 	3.9 	0.0 	12.5	6.2 	16.2	0.6 	7.6 	12.0	14.1	0.0 	0.0 	0.0 	2.5 	8.0 	13.4	199.7
    	febrero   	SENAMHI	9.0 	8.1 	12.1	0.0 	1.9 	0.0 	9.5 	0.0 	0.0 	14.0	0.0 	0.0 	8.7 	6.1 	7.2 	0.0 	0.0 	5.0 	0.0 	8.5 	0.4 	5.9 	0.0 	0.5 	1.8 	4.9 	7.3 	0.0 	0.0 	    	    	110.9
    	marzo     	SENAMHI	6.0 	6.3 	0.0 	0.0 	0.0 	2.9 	8.1 	0.0 	12.8	7.8 	0.5 	0.0 	0.0 	0.0 	11.8	9.2 	0.0 	0.3 	8.0 	4.1 	6.7 	15.1	3.2 	0.0 	9.0 	0.0 	6.3 	7.0 	0.3 	0.0 	3.9 	129.3
    	abril     	SENAMHI	6.1 	9.3 	0.6 	0.0 	4.4 	0.0 	1.8 	5.0 	0.0 	0.0 	0.0 	0.0 	1.8 	3.3 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.6 	0.0 	0.0 	1.5 	5.7 	0.0 	2.9 	3.9 	0.5 	0.0 	    	47.9 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.9 	0.0 	0.0 	0.0 	3.6  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	3.5 	7.0 	0.4 	0.0 	4.6 	0.0 	0.0 	8.5 	4.4 	30.2 
    	septiembre	SENAMHI	3.8 	6.0 	4.9 	0.0 	0.0 	9.1 	0.0 	6.3 	0.0 	3.8 	0.6 	1.8 	3.2 	0.0 	2.0 	0.7 	0.0 	10.1	0.0 	0.6 	5.0 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	    	60.0 
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.8 	6.6 	0.0 	7.9 	0.0 	0.0 	5.8 	0.0 	0.0 	0.0 	6.8 	0.0 	0.0 	6.5 	11.0	9.9 	0.0 	0.0 	0.0 	6.3 	0.0 	0.0 	0.0 	61.6 
    	noviembre 	SENAMHI	0.6 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.5 	0.0 	0.0 	1.4 	0.0 	0.0 	0.0 	0.0 	0.9 	8.7 	0.0 	0.0 	0.0 	1.3 	0.0 	0.0 	    	24.5 
    	diciembre 	SENAMHI	0.0 	0.0 	1.5 	2.9 	0.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.7 	0.0 	2.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	4.1 	0.0 	0.0 	0.0 	5.0 	2.1 	0.0 	25.8 
1977	enero     	SENAMHI	1.2 	4.4 	0.0 	0.0 	0.0 	0.0 	5.9 	7.0 	6.9 	5.8 	11.1	4.7 	0.0 	6.1 	9.6 	4.4 	0.0 	0.9 	0.0 	0.0 	7.2 	0.0 	5.3 	10.1	0.0 	3.8 	0.0 	4.1 	1.8 	0.0 	2.3 	102.6
    	febrero   	SENAMHI	0.0 	6.6 	4.5 	0.8 	0.0 	0.0 	0.0 	9.0 	11.4	8.2 	12.9	0.0 	14.4	7.9 	0.0 	0.7 	0.0 	10.0	9.1 	1.4 	15.2	0.0 	0.0 	0.0 	1.2 	11.1	7.2 	5.7 	    	    	    	137.3
    	marzo     	SENAMHI	0.9 	4.1 	9.0 	3.9 	0.0 	0.0 	8.1 	12.2	0.9 	0.0 	3.1 	4.4 	11.2	0.0 	0.0 	15.0	0.0 	0.0 	0.0 	1.9 	11.5	12.8	9.9 	1.2 	10.2	6.1 	0.0 	0.0 	7.3 	10.5	6.3 	150.5
    	abril     	SENAMHI	8.0 	2.3 	0.0 	0.0 	0.0 	0.0 	0.0 	3.1 	0.0 	0.0 	0.0 	0.0 	0.0 	2.9 	4.1 	0.0 	0.0 	0.0 	0.0 	0.0 	3.2 	2.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	26.4 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	9.1 	0.0 	0.0 	    	9.1  
    	julio     	SENAMHI	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.1 	0.0 	0.0 	0.0 	0.6 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	2.0 	0.0 	1.2 	0.0 	0.0 	0.0 	0.0 	1.3 	0.0 	0.0 	0.0 	0.0 	0.0 	21.2 
