Año 	Mes       	Fuente 	1   	2   	3   	4   	5   	6   	7   	8   	9   	10  	11  	12  	13  	14  	15  	16  	17  	18  	19  	20  	21  	22  	23  	24  	25  	26  	27  	28  	29  	30  	31  	Total
    	mayo      	SENAMHI	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	1.9 	0.0 	6.9 	3.2 	0.0 	0.0 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	16.9 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	1.2 	0.0 	0.0 	0.0 	0.0 	2.1 	0.0 	0.0 	0.0 	0.0 	4.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.3 	0.0 	0.0 	    	12.2 
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.3 	0.0 	0.0 	0.0 	0.0 	1.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.2 	9.4  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 	4.6 	0.0 	0.0 	0.0 	6.6 	2.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.1 	0.0 	0.0 	0.0 	0.0 	0.0 	21.0 
    	septiembre	SENAMHI	0.0 	0.0 	10.9	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	13.3 
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.2 	7.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.9 	4.7 	9.2 	0.0 	0.0 	0.0 	0.0 	0.0 	1.6 	8.2 	0.0 	42.4 
    	noviembre 	SENAMHI	2.9 	6.8 	4.9 	6.6 	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	28.0 
    	diciembre 	SENAMHI	0.0 	0.0 	0.0 	4.9 	2.7 	6.5 	4.2 	2.8 	5.1 	2.6 	0.0 	0.0 	8.8 	0.0 	0.0 	4.1 	0.0 	0.0 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.1 	47.6 
1969	enero     	SENAMHI	2.9 	0.0 	0.0 	0.0 	0.0 	0.0 	6.1 	0.0 	4.8 	1.2 	0.0 	0.0 	0.0 	0.0 	9.4 	0.0 	17.8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.1 	0.0 	4.8 	4.9 	58.0 
    	febrero   	SENAMHI	2.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.8 	0.0 	0.0 	0.0 	1.6 	0.0 	0.0 	0.0 	0.0 	6.8 	11.3	0.0 	0.0 	2.9 	    	    	    	29.8 
    	marzo     	SENAMHI	0.0 	4.5 	0.0 	0.0 	10.4	2.6 	0.0 	8.4 	2.6 	4.8 	0.0 	9.7 	6.7 	0.0 	12.4	0.0 	0.0 	2.1 	11.2	6.6 	15.1	0.0 	1.3 	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	101.1
    	abril     	SENAMHI	0.0 	0.0 	4.1 	8.6 	7.6 	0.0 	0.0 	1.6 	0.0 	0.0 	10.4	8.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	40.6 
    	mayo      	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0  
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	4.2 	0.0 	    	6.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.6  
    	agosto    	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.8 	0.0 	2.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	4.6 	0.0 	0.0 	0.0 	0.0 	16.0 
    	septiembre	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.2 	1.8 	0.0 	0.0 	0.0 	0.0 	4.6 	1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.8 	0.0 	0.0 	0.0 	0.0 	0.0 	    	19.9 
    	octubre   	SENAMHI	0.0 	0.0 	0.0 	0.0 	10.4	0.0 	14.6	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	6.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.4 	0.0 	0.0 	0.0 	0.0 	0.0 	6.9 	0.0 	0.0 	46.8 
    	noviembre 	SENAMHI	6.8 	0.0 	8.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.8 	0.0 	0.0 	0.0 	0.0 	1.4 	0.0 	0.0 	8.4 	10.2	6.4 	8.8 	12.8	4.8 	9.7 	0.0 	0.0 	4.8 	    	84.6 
    	diciembre 	SENAMHI	0.0 	18.9	6.6 	8.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.4 	0.0 	3.4 	6.4 	9.2 	11.6	10.8	10.2	6.2 	8.5 	11.5	16.7	8.7 	5.7 	9.5 	11.2	25.3	29.3	16.8	242.6
1970	enero     	SENAMHI	6.5 	14.6	10.8	14.9	10.2	11.3	14.1	10.6	11.0	6.2 	10.2	13.8	16.6	8.8 	10.4	0.0 	4.6 	2.7 	3.2 	1.3 	6.2 	4.5 	5.3 	9.6 	9.9 	2.9 	0.0 	3.2 	0.0 	0.0 	0.0 	223.4
    	febrero   	SENAMHI	0.0 	0.0 	5.2 	2.8 	9.1 	0.0 	0.0 	0.0 	3.6 	9.4 	4.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.3 	1.4 	0.0 	0.0 	0.0 	0.0 	0.0 	    	    	    	38.6 
    	marzo     	SENAMHI	0.0 	0.0 	0.0 	2.6 	0.0 	6.9 	0.0 	8.4 	11.6	12.4	14.8	6.6 	4.8 	11.4	13.9	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.7 	8.6 	0.0 	0.0 	2.4 	0.0 	6.9 	115.0
    	abril     	SENAMHI	0.0 	2.3 	0.0 	0.0 	0.0 	4.6 	3.4 	5.6 	2.4 	10.8	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	11.1	2.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	42.9 
    	mayo      	SENAMHI	4.2 	2.2 	0.0 	5.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4.8 	0.0 	6.4 	0.0 	7.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	30.2 
    	junio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	    	0.0  
    	julio     	SENAMHI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.6  
